,0
250,0.43968984
251,0.009604752
252,0.32676962
253,0.064523704
254,0.85784894
255,0.35180327
256,0.05556305
257,0.47910514
258,0.177173
259,0.3958533
260,0.8461809
261,0.53103906
262,0.76990825
263,0.013608188
264,0.13201874
265,0.01940787
266,0.75872666
267,0.17216292
268,0.10606824
269,0.35921147
270,0.2871529
271,0.0415956
272,0.06563219
273,0.008765298
274,0.50983876
275,0.649281
276,0.27724633
277,0.24963629
278,0.108803295
279,0.01250072
280,0.26258874
281,0.008732253
282,0.14630605
283,0.05144174
284,0.22153215
285,0.027891776
286,0.03785955
287,0.091845356
288,0.90048844
289,0.08548909
290,0.6326959
291,0.63980085
292,0.75381184
293,0.059350014
294,0.23839091
295,0.07565129
296,0.089745924
297,0.027648473
298,0.81826746
299,0.10256263
300,0.5031676
301,0.75991434
302,0.029352017
303,0.13165545
304,0.5272783
305,0.25806236
306,0.98847884
307,0.009660194
308,0.18548007
309,0.030891044
310,0.041437283
311,0.15798587
312,0.022432147
313,0.23619534
314,0.88667446
315,0.020167332
316,0.17076695
317,0.5687191
318,0.07738541
319,0.0067052986
320,0.80170053
321,0.059294056
322,0.5283381
323,0.21635099
324,0.008027611
325,0.18442924
326,0.10589002
327,0.007957194
328,0.541046
329,0.44939846
330,0.027968027
331,0.052643836
332,0.029705288
333,0.27633175
334,0.03759819
335,0.7468367
336,0.0124283265
337,0.018130055
338,0.7269638
339,0.64774674
340,0.031300806
341,0.6342935
342,0.5967174
343,0.9799681
344,0.21981306
345,0.018971168
346,0.15537871
347,0.5629294
348,0.044893272
349,0.21443342
350,0.64368486
351,0.88666546
352,0.85109186
353,0.6718413
354,0.95021445
355,0.16105925
356,0.21870334
357,0.29854056
358,0.36750314
359,0.121818595
360,0.13238625
361,0.59426516
362,0.08703086
363,0.14737786
364,0.041779883
365,0.07482752
366,0.019318607
367,0.82543135
368,0.041929614
369,0.65681076
370,0.24290529
371,0.8719093
372,0.24249886
373,0.15411253
374,0.087204106
375,0.20417245
376,0.027168354
377,0.22847725
378,0.27302313
379,0.9043977
380,0.12677193
381,0.8565259
382,0.961169
383,0.35968065
384,0.04195026
385,0.019442474
386,0.107358396
387,0.39160714
388,0.31307074
389,0.18226486
390,0.7847168
391,0.0014457654
392,0.13831139
393,0.105932884
394,0.04583803
395,0.02447975
396,0.2599903
397,0.1967654
398,0.8893067
399,0.7422822
400,0.6330272
401,0.9561766
402,0.08390976
403,0.61221325
404,0.3228866
405,0.89293754
406,0.987176
407,0.24314107
408,0.68470806
409,0.04344115
410,0.08823716
411,0.4881525
412,0.7824134
413,0.14670247
414,0.31730062
415,0.011454928
416,0.095714964
417,0.06045981
418,0.09704033
419,0.5128874
420,0.05542862
421,0.14668253
422,0.014053991
423,0.07359981
424,0.007372585
425,0.033684984
426,0.17278144
427,0.19615069
428,0.010765508
429,0.51477665
430,0.36769387
431,0.18433546
432,0.48100546
433,0.5621646
434,0.012301268
435,0.5939047
436,0.9343834
437,0.2542588
438,0.040784728
439,0.19206342
440,0.01339895
441,0.79921055
442,0.29374468
443,0.39917
444,0.32897153
445,0.10801997
446,0.6968899
447,0.016531238
448,0.11395731
449,0.01506744
450,0.043589614
451,0.0966721
452,0.3960893
453,0.8949248
454,0.2538531
455,0.012038957
456,0.21860655
457,0.50441444
458,0.09434282
459,0.068309486
460,0.007370063
461,0.14118838
462,0.16304171
463,0.027182208
464,0.27529067
465,0.3737364
466,0.17947465
467,0.23088063
468,0.28049386
469,0.048512552
470,0.085198626
471,0.12701361
472,0.4517624
473,0.44684383
474,0.2984019
475,0.3514325
476,0.22958922
477,0.46885866
478,0.08828123
479,0.37487504
480,0.035680678
481,0.20583008
482,0.36357686
483,0.23934305
484,0.0789024
485,0.05553905
486,0.54585254
487,0.41317695
488,0.017301878
489,0.091155514
490,0.2609346
491,0.44759062
492,0.1525221
493,0.83926356
494,0.030070966
495,0.09210479
496,0.15033706
497,0.014359804
498,0.57299125
499,0.10186251
500,0.017698988
501,0.5544303
502,0.011166863
503,0.14470914
504,0.022345971
505,0.8246668
506,0.06767342
507,0.06098108
508,0.020597553
509,0.041784994
510,0.55707765
511,0.08955076
512,0.2984098
513,0.03328005
514,0.111451186
515,0.017136626
516,0.4772522
517,0.08280553
518,0.22490732
519,0.021416476
520,0.3290433
521,0.048948422
522,0.015396718
523,0.046434198
524,0.01522153
525,0.80060923
526,0.6284068
527,0.5438685
528,0.2683532
529,0.008336775
530,0.1274559
531,0.617301
532,0.94936615
533,0.0037117344
534,0.011219332
535,0.090275355
536,0.47015917
537,0.010703786
538,0.26672557
539,0.10343267
540,0.04241422
541,0.5003185
542,0.04410424
543,0.56949264
544,0.03232692
545,0.11397174
546,0.17399603
547,0.008941533
548,0.65460485
549,0.1376163
550,0.6734971
551,0.7234376
552,0.6668082
553,0.0058301548
554,0.7385661
555,0.61859244
556,0.51263756
557,0.033001337
558,0.8950264
559,0.22057857
560,0.044731557
561,0.122340456
562,0.07466892
563,0.52228737
564,0.186245
565,0.10706512
566,0.58661103
567,0.018308684
568,0.068278074
569,0.10589909
570,0.038382877
571,0.6343498
572,0.13794622
573,0.46061793
574,0.5407345
575,0.5246592
576,0.31991327
577,0.63562137
578,0.09748318
579,0.79316205
580,0.8423485
581,0.9113026
582,0.5894294
583,0.046770494
584,0.8335014
585,0.36174926
586,0.20991802
587,0.033593304
588,0.002439848
589,0.19175969
590,0.8044848
591,0.5007413
592,0.4863724
593,0.044163167
594,0.124790914
595,0.23482935
596,0.42636043
597,0.26369622
598,0.011103081
599,0.01551636
600,0.564622
601,0.07391573
602,0.525927
603,0.4493449
604,0.07281545
605,0.5609444
606,0.18805438
607,0.4497755
608,0.08612629
609,0.031274818
610,0.25390223
611,0.2616364
612,0.32886645
613,0.76142716
614,0.15046676
615,0.025022281
616,0.27824703
617,0.26523757
618,0.41970655
619,0.21531764
620,0.35091132
621,0.20033959
622,0.45806947
623,0.65404445
624,0.06300997
625,0.28251532
626,0.10404449
627,0.70234746
628,0.021366604
629,0.027822971
630,0.7124853
631,0.10564068
632,0.604773
633,0.97596675
634,0.5816837
635,0.96378285
636,0.020525094
637,0.036910236
638,0.11830333
639,0.04140157
640,0.1617185
641,0.9282778
642,0.28967342
643,0.018114083
644,0.019806232
645,0.15715688
646,0.62509614
647,0.18957874
648,0.05654054
649,0.006547538
650,0.006718721
651,0.74593836
652,0.086964205
653,0.7636067
654,0.80265737
655,0.19239244
656,0.65093225
657,0.038445033
658,0.106914714
659,0.44194084
660,0.008617825
661,0.015430529
662,0.9862896
663,0.8795511
664,0.13926546
665,0.046316896
666,0.027507665
667,0.033803273
668,0.36793107
669,0.7991936
670,0.20166902
671,0.7826928
672,0.09787203
673,0.12862974
674,0.024208449
675,0.012239518
676,0.091124706
677,0.016605578
678,0.13998498
679,0.9043827
680,0.017745806
681,0.1327155
682,0.9938672
683,0.7399944
684,0.41265333
685,0.18106407
686,0.524909
687,0.028015869
688,0.14489776
689,0.8701151
690,0.016151046
691,0.67014384
692,0.093216985
693,0.14284106
694,0.59346515
695,0.03102233
696,0.05118391
697,0.9610388
698,0.50665987
699,0.87401634
700,0.5095262
701,0.030838642
702,0.4188718
703,0.04952233
704,0.041535903
705,0.8217176
706,0.015296188
707,0.0151512
708,0.9738874
709,0.66600955
710,0.11844414
711,0.06265857
712,0.22360086
713,0.057357233
714,0.72869205
715,0.21914563
716,0.21345598
717,0.06895958
718,0.7952324
719,0.48941475
720,0.032348003
721,0.056959298
722,0.774555
723,0.05830695
724,0.3015061
725,0.40286404
726,0.16932847
727,0.95241904
728,0.6047404
729,0.18524294
730,0.12946998
731,0.15433219
732,0.23855586
733,0.03786918
734,0.62853813
735,0.2609887
736,0.074718185
737,0.12580033
738,0.09336012
739,0.21745111
740,0.04767421
741,0.0406676
742,0.10798619
743,0.08545363
744,0.49809635
745,0.5393942
746,0.27431083
747,0.6284866
748,0.09307904
749,0.22350287
750,0.21003899
751,0.025627224
752,0.6315758
753,0.014889065
754,0.11461072
755,0.07931991
756,0.009210924
757,0.011915954
758,0.8572146
759,0.23713985
760,0.08135655
761,0.105725594
762,0.67989606
763,0.92133594
764,0.02836167
765,0.59880066
766,0.3715179
767,0.23598951
768,0.12645023
769,0.22026321
770,0.27583426
771,0.019318342
772,0.642597
773,0.04743089
774,0.05100744
775,0.18769823
776,0.5862257
777,0.09688683
778,0.30742064
779,0.075637884
780,0.43032908
781,0.10557184
782,0.568841
783,0.17759915
784,0.61976707
785,0.41925994
786,0.19622149
787,0.24154548
788,0.0060185473
789,0.33930123
790,0.621672
791,0.30666897
792,0.28665602
793,0.60739666
794,0.10055444
795,0.34170246
796,0.12560767
797,0.53305364
798,0.4887922
799,0.40166822
800,0.22420225
801,0.61580473
802,0.027956441
803,0.792682
804,0.14653808
805,0.14619698
806,0.112441055
807,0.13720073
808,0.32029733
809,0.0059562786
810,0.37986985
811,0.07365597
812,0.18314822
813,0.047776584
814,0.032979652
815,0.95752966
816,0.86502826
817,0.30716342
818,0.56310004
819,0.47321627
820,0.2861466
821,0.09057059
822,0.75162846
823,0.1859602
824,0.10015069
825,0.12660402
826,0.020388244
827,0.010891293
828,0.36997867
829,0.18775761
830,0.13131353
831,0.29042187
832,0.08950778
833,0.30480286
834,0.082964145
835,0.06337692
836,0.07842073
837,0.0034280529
838,0.10241119
839,0.032109603
840,0.6591512
841,0.017973118
842,0.31461328
843,0.47967577
844,0.019916294
845,0.42629182
846,0.4931572
847,0.022725774
848,0.021949088
849,0.11051157
850,0.17071007
851,0.9254199
852,0.19188584
853,0.3197957
854,0.15604106
855,0.05970335
856,0.18315291
857,0.9655523
858,0.28638238
859,0.089243814
860,0.033312064
861,0.15545192
862,0.85804725
863,0.09248837
864,0.2886465
865,0.015746774
866,0.4134892
867,0.24437991
868,0.018237356
869,0.035893563
870,0.04104341
871,0.13494131
872,0.07773805
873,0.13407174
874,0.14363223
875,0.9084846
876,0.18810843
877,0.9687613
878,0.044759594
879,0.7842198
880,0.041036457
881,0.029872984
882,0.015671436
883,0.6955949
884,0.20000994
885,0.8198323
886,0.04338519
887,0.21843208
888,0.032086145
889,0.09077078
890,0.116299905
891,0.06999246
892,0.25636762
893,0.87644356
894,0.0034473846
895,0.2769216
896,0.08982955
897,0.12926278
898,0.109870516
899,0.83504367
900,0.7925445
901,0.86540616
902,0.41055784
903,0.21479394
904,0.7816572
905,0.256776
906,0.13092138
907,0.47180256
908,0.01247729
909,0.6662239
910,0.6851633
911,0.023869568
912,0.015766881
913,0.3157183
914,0.69533813
915,0.013971507
916,0.51049864
917,0.3090311
918,0.16416237
919,0.04986585
920,0.9388888
921,0.9396184
922,0.037333168
923,0.026163757
924,0.041455384
925,0.04850026
926,0.3768701
927,0.2436207
928,0.19295152
929,0.00663004
930,0.027932629
931,0.7180176
932,0.22813287
933,0.015492705
934,0.10670104
935,0.35949287
936,0.096145034
937,0.48545107
938,0.19343725
939,0.06001656
940,0.031352974
941,0.4100549
942,0.82081234
943,0.47458243
944,0.20064928
945,0.33320516
946,0.915034
947,0.06598167
948,0.015444241
949,0.040637948
950,0.06808953
951,0.11426559
952,0.6450659
953,0.3418393
954,0.052165147
955,0.0553704
956,0.059552163
957,0.29538694
958,0.037569538
959,0.45021048
960,0.38915333
961,0.2667589
962,0.041077994
963,0.11730967
964,0.053915154
965,0.023968248
966,0.004038883
967,0.43779472
968,0.1613396
969,0.059606764
970,0.7807993
971,0.10466916
972,0.86603695
973,0.746972
974,0.2968456
975,0.59873706
976,0.10131353
977,0.103549846
978,0.8718235
979,0.9224653
980,0.2579941
981,0.2403463
982,0.56810546
983,0.7064464
984,0.056182314
985,0.010911576
986,0.058094837
987,0.97581613
988,0.0094811935
989,0.016762746
990,0.07258918
991,0.14234765
992,0.10543844
993,0.069247976
994,0.0043091336
995,0.049980335
996,0.04615468
997,0.44331455
998,0.019234069
999,0.028966917
1000,0.20067076
1001,0.8387888
1002,0.016217738
1003,0.11488666
1004,0.04309653
1005,0.8169451
1006,0.1237285
1007,0.052632388
1008,0.07074081
1009,0.38703746
1010,0.3930544
1011,0.010434003
1012,0.24944624
1013,0.94468457
1014,0.5444933
1015,0.040720206
1016,0.13621709
1017,0.0065122796
1018,0.58793706
1019,0.3341376
1020,0.21380107
1021,0.7886209
1022,0.32144895
1023,0.037563514
1024,0.029630922
1025,0.50221694
1026,0.009642468
1027,0.11804367
1028,0.013357863
1029,0.21823668
1030,0.16598801
1031,0.03465685
1032,0.016914882
1033,0.03521659
1034,0.13396932
1035,0.21832085
1036,0.01626994
1037,0.007434764
1038,0.11860643
1039,0.6574847
1040,0.04006747
1041,0.025917897
1042,0.08668036
1043,0.39725387
1044,0.03704521
1045,0.0145626385
1046,0.01808319
1047,0.82835865
1048,0.040905837
1049,0.021553406
1050,0.44092256
1051,0.09171221
1052,0.9886507
1053,0.36389163
1054,0.22427385
1055,0.062355287
1056,0.17144994
1057,0.1823667
1058,0.039301526
1059,0.3515584
1060,0.06708566
1061,0.8062803
1062,0.04263268
1063,0.10944686
1064,0.05639649
1065,0.080299996
1066,0.2011268
1067,0.075969525
1068,0.018381594
1069,0.08669698
1070,0.017202301
1071,0.11818188
1072,0.91825926
1073,0.05451877
1074,0.7348917
1075,0.13009092
1076,0.21515596
1077,0.478382
1078,0.16762684
1079,0.32089776
1080,0.24564357
1081,0.21009366
1082,0.34198418
1083,0.06893241
1084,0.8429543
1085,0.87215
1086,0.1255397
1087,0.0060836724
1088,0.027583739
1089,0.04972299
1090,0.018210772
1091,0.12997438
1092,0.005367551
1093,0.24149865
1094,0.015411529
1095,0.48283392
1096,0.04440264
1097,0.21362615
1098,0.017778957
1099,0.02196909
1100,0.0252526
1101,0.034903567
1102,0.024613867
1103,0.10013232
1104,0.18041904
1105,0.4852308
1106,0.06713564
1107,0.041621946
1108,0.030591913
1109,0.28991997
1110,0.5961717
1111,0.5023166
1112,0.050740507
1113,0.1574327
1114,0.6058815
1115,0.12772751
1116,0.09933735
1117,0.17183784
1118,0.5740885
1119,0.07295202
1120,0.67969483
1121,0.3243746
1122,0.033326346
1123,0.5460796
1124,0.19205244
1125,0.06377296
1126,0.79263794
1127,0.21044372
1128,0.0867268
1129,0.08092679
1130,0.9039813
1131,0.0069811023
1132,0.8114245
1133,0.03503735
1134,0.874651
1135,0.61223084
1136,0.022914616
1137,0.085666634
1138,0.20556687
1139,0.6396943
1140,0.16988245
1141,0.16880423
1142,0.4699813
1143,0.53477997
1144,0.018201793
1145,0.015166825
1146,0.040830445
1147,0.42246667
1148,0.98863786
1149,0.30771983
1150,0.9404284
1151,0.05267296
1152,0.14249322
1153,0.0844707
1154,0.6121928
1155,0.5173281
1156,0.074558884
1157,0.52460593
1158,0.08264614
1159,0.08346322
1160,0.39486602
1161,0.32887313
1162,0.019284774
1163,0.850355
1164,0.033965472
1165,0.4969816
1166,0.012844688
1167,0.37841895
1168,0.3180862
1169,0.8302366
1170,0.10422047
1171,0.11977834
1172,0.32353103
1173,0.29778045
1174,0.96790063
1175,0.019561332
1176,0.76184386
1177,0.022936737
1178,0.097211294
1179,0.9504976
1180,0.04105698
1181,0.78471875
1182,0.2377021
1183,0.025422122
1184,0.23842514
1185,0.034362465
1186,0.05004125
1187,0.10510793
1188,0.30119187
1189,0.062943995
1190,0.07771475
1191,0.45815724
1192,0.0046086996
1193,0.032779556
1194,0.8912605
1195,0.5986433
1196,0.03779258
1197,0.5047178
1198,0.39578667
1199,0.5746619
1200,0.20252523
1201,0.5445375
1202,0.32582232
1203,0.14012568
1204,0.15635498
1205,0.08574215
1206,0.010009143
1207,0.008238661
1208,0.18471994
1209,0.1177886
1210,0.27887627
1211,0.13338208
1212,0.17557321
1213,0.21141775
1214,0.290444
1215,0.0674802
1216,0.047512792
1217,0.009014173
1218,0.039370194
1219,0.09562482
1220,0.18285987
1221,0.81425625
1222,0.6071449
1223,0.32725748
1224,0.17555194
1225,0.56122917
1226,0.23966339
1227,0.5221043
1228,0.8231909
1229,0.15897703
1230,0.13029076
1231,0.39740875
1232,0.33525413
1233,0.04920084
1234,0.01656484
1235,0.5280116
1236,0.046786156
1237,0.08623895
1238,0.5418017
1239,0.2061721
1240,0.2964455
1241,0.19649829
1242,0.016499987
1243,0.4253935
1244,0.2714878
1245,0.17938814
1246,0.9774305
1247,0.6745634
1248,0.20057406
1249,0.18606389
1250,0.008257462
1251,0.0037124765
1252,0.08885592
1253,0.028325325
1254,0.19451131
1255,0.15205428
1256,0.11747677
1257,0.11136582
1258,0.08630375
1259,0.8484259
1260,0.573319
1261,0.47758284
1262,0.023266781
1263,0.006013267
1264,0.34806952
1265,0.36912593
1266,0.2568368
1267,0.018453361
1268,0.7242711
1269,0.510507
1270,0.058877368
1271,0.04073521
1272,0.038036715
1273,0.3745987
1274,0.32920852
1275,0.569518
1276,0.15728946
1277,0.018826447
1278,0.53622776
1279,0.75592047
1280,0.14678143
1281,0.2320132
1282,0.4270604
1283,0.24517466
1284,0.85041565
1285,0.50343007
1286,0.40822324
1287,0.03292607
1288,0.14355217
1289,0.043021463
1290,0.033658937
1291,0.64237124
1292,0.4778177
1293,0.042670317
1294,0.27038068
1295,0.5258204
1296,0.16055924
1297,0.12198463
1298,0.052834086
1299,0.4741289
1300,0.26007944
1301,0.066246316
1302,0.14575422
1303,0.105618276
1304,0.020696333
1305,0.56401783
1306,0.6287987
1307,0.19455403
1308,0.030569082
1309,0.46826512
1310,0.52440155
1311,0.04981124
1312,0.40405568
1313,0.046772186
1314,0.38301235
1315,0.11398208
1316,0.13033907
1317,0.100394174
1318,0.47964427
1319,0.010398274
1320,0.50134796
1321,0.8987716
1322,0.04397534
1323,0.3098824
1324,0.6956009
1325,0.13527872
1326,0.054478265
1327,0.04750218
1328,0.85237575
1329,0.06083046
1330,0.041929346
1331,0.031413063
1332,0.14077196
1333,0.61957127
1334,0.40639582
1335,0.3212942
1336,0.5769649
1337,0.03759339
1338,0.40448275
1339,0.008156881
1340,0.00866422
1341,0.19937329
1342,0.15807195
1343,0.065199524
1344,0.11962344
1345,0.8251735
1346,0.20970929
1347,0.07891329
1348,0.036402497
1349,0.09917414
1350,0.11800659
1351,0.010118159
1352,0.11211417
1353,0.422888
1354,0.016263021
1355,0.30518204
1356,0.5063898
1357,0.08694559
1358,0.87338763
1359,0.08367836
1360,0.8027557
1361,0.3029178
1362,0.16996258
1363,0.0856892
1364,0.6207706
1365,0.7091749
1366,0.14046845
1367,0.066462204
1368,0.12853299
1369,0.11779953
1370,0.93315613
1371,0.011956343
1372,0.031475697
1373,0.7435229
1374,0.021418234
1375,0.43461704
1376,0.006498824
1377,0.02456654
1378,0.9533235
1379,0.016777331
1380,0.4795538
1381,0.031647675
1382,0.1377224
1383,0.7184589
1384,0.6312857
1385,0.07599226
1386,0.03572688
1387,0.54164416
1388,0.024422556
1389,0.3080275
1390,0.0742492
1391,0.8582826
1392,0.078886084
1393,0.6440634
1394,0.14408256
1395,0.03199355
1396,0.045351796
1397,0.061152283
1398,0.21082813
1399,0.016537784
1400,0.29228646
1401,0.04563365
1402,0.3387134
1403,0.4079418
1404,0.19546337
1405,0.111463495
1406,0.94365907
1407,0.65598464
1408,0.71890163
1409,0.15415817
1410,0.84307814
1411,0.0035280555
1412,0.93485624
1413,0.21004446
1414,0.6696454
1415,0.045217853
1416,0.18974148
1417,0.40266392
1418,0.019560156
1419,0.010600048
1420,0.8009132
1421,0.41184998
1422,0.0075928695
1423,0.71635044
1424,0.44318625
1425,0.48682967
1426,0.98704135
1427,0.007948699
1428,0.17491618
1429,0.7225358
1430,0.7118819
1431,0.8929797
1432,0.16538966
1433,0.04650596
1434,0.021957135
1435,0.34532335
1436,0.15026177
1437,0.8916235
1438,0.08583093
1439,0.16192785
1440,0.94206095
1441,0.2459434
1442,0.4554093
1443,0.35371235
1444,0.007927775
1445,0.010513633
1446,0.055907775
1447,0.26125678
1448,0.60648173
1449,0.9007405
1450,0.107086025
1451,0.28359616
1452,0.3866785
1453,0.9240165
1454,0.13076985
1455,0.20234202
1456,0.010558203
1457,0.6605023
1458,0.02680412
1459,0.1090085
1460,0.6032377
1461,0.23562384
1462,0.071270384
1463,0.048050642
1464,0.39774126
1465,0.113703355
1466,0.010556046
1467,0.065451294
1468,0.6579314
1469,0.06996035
1470,0.0027602015
1471,0.32777357
1472,0.45686233
1473,0.024652475
1474,0.064356714
1475,0.14982466
1476,0.98663807
1477,0.07216043
1478,0.050569363
1479,0.66417915
1480,0.03236736
1481,0.10642883
1482,0.12499921
1483,0.79971474
1484,0.04394148
1485,0.104925714
1486,0.11928147
1487,0.091299966
1488,0.3820994
1489,0.09123927
1490,0.023389427
1491,0.4775122
1492,0.3441526
1493,0.36138135
1494,0.13574351
1495,0.012712021
1496,0.094170235
1497,0.12587999
1498,0.05711388
1499,0.41541484
1500,0.8315554
1501,0.0033130916
1502,0.14722575
1503,0.33194023
1504,0.047076765
1505,0.12138501
1506,0.21364231
1507,0.9243639
1508,0.013718255
1509,0.027750518
1510,0.10300169
1511,0.049634416
1512,0.0755495
1513,0.17493859
1514,0.5439983
1515,0.012037544
1516,0.0061308965
1517,0.4255215
1518,0.5150848
1519,0.019864874
1520,0.11088558
1521,0.07332559
1522,0.31227687
1523,0.2784641
1524,0.09769713
1525,0.9280606
1526,0.40059534
1527,0.032358006
1528,0.7510387
1529,0.58816445
1530,0.037812766
1531,0.642011
1532,0.4425331
1533,0.11943661
1534,0.50342304
1535,0.3604713
1536,0.6675494
1537,0.046089478
1538,0.103906356
1539,0.9703855
1540,0.291318
1541,0.74460393
1542,0.9016191
1543,0.11681184
1544,0.109455906
1545,0.24780478
1546,0.5842312
1547,0.20357291
1548,0.13378297
1549,0.4752663
1550,0.02410637
1551,0.2746091
1552,0.5687964
1553,0.2196294
1554,0.04905257
1555,0.04171086
1556,0.07261682
1557,0.15106449
1558,0.06254831
1559,0.71038276
1560,0.032105144
1561,0.06744908
1562,0.08653526
1563,0.018283037
1564,0.07976773
1565,0.19954269
1566,0.052756768
1567,0.32494244
1568,0.257049
1569,0.4517069
1570,0.36402935
1571,0.10417138
1572,0.8099075
1573,0.12789366
1574,0.052437477
1575,0.47109258
1576,0.26652044
1577,0.15693809
1578,0.068438835
1579,0.4690785
1580,0.0114603015
1581,0.13351667
1582,0.017055651
1583,0.40057456
1584,0.28082833
1585,0.03182882
1586,0.056970723
1587,0.39545867
1588,0.5575405
1589,0.01793541
1590,0.023807952
1591,0.87514913
1592,0.16086236
1593,0.14312981
1594,0.7167436
1595,0.06748483
1596,0.038715154
1597,0.017088016
1598,0.84073395
1599,0.008625218
1600,0.4433272
1601,0.7599308
1602,0.077105395
1603,0.12201694
1604,0.024903232
1605,0.09657319
1606,0.03624973
1607,0.044245314
1608,0.10511304
1609,0.13461846
1610,0.028468493
1611,0.27187386
1612,0.028160151
1613,0.48388478
1614,0.46553674
1615,0.11889251
1616,0.78514683
1617,0.065597944
1618,0.00759774
1619,0.013080549
1620,0.04136281
1621,0.275808
1622,0.010120012
1623,0.0026728993
1624,0.18034494
1625,0.004127101
1626,0.36816755
1627,0.5898305
1628,0.3559886
1629,0.54436326
1630,0.06859115
1631,0.37666184
1632,0.31428885
1633,0.26048756
1634,0.019867111
1635,0.24171509
1636,0.7021013
1637,0.3963311
1638,0.04973785
1639,0.7923271
1640,0.634856
1641,0.8462684
1642,0.086789876
1643,0.04394642
1644,0.01153477
1645,0.007205513
1646,0.1748684
1647,0.16315563
1648,0.5154307
1649,0.07845177
1650,0.10397446
1651,0.31389645
1652,0.4229995
1653,0.91255045
1654,0.104983434
1655,0.09389093
1656,0.8757404
1657,0.7305182
1658,0.12139129
1659,0.0073001822
1660,0.03592198
1661,0.0826185
1662,0.9748796
1663,0.118005596
1664,0.95757186
1665,0.72036546
1666,0.13312526
